study_hours,attendance_percentage,previous_grade,parental_education,internet_access,extracurricular_activity,sleep_hours,pass_fail
4.93174207303346,73.40709465569128,43.97688166284527,High School,No,No,6.109168249581282,0
15.290127111065779,90.70725108976208,55.98896443537757,Master,Yes,Yes,4.379915481833926,1
40.697661430066944,87.75558322861013,65.11894162044973,Master,No,Yes,9.915770106408505,1
37.9164651384156,50.507388407821196,80.78277179151141,PhD,No,No,4.189207768787345,1
10.857008929106112,80.365876864748,37.926185628138775,PhD,Yes,No,7.97498123910567,0
12.048767520162095,53.23025580613883,58.4456483694223,High School,Yes,No,6.227365886544583,0
19.782660933986335,53.09245207313033,63.95510363998868,Bachelor,No,No,7.876061745680193,1
25.257103289169024,92.44430639831111,67.85789447800778,PhD,Yes,Yes,6.137489518525503,1
31.676229033454206,54.98013716441381,87.28524489766517,Master,Yes,No,8.042503877553152,1
19.707854699349078,55.794840791080674,42.017473653025185,High School,Yes,No,8.375413056810164,0
24.2016663743911,40.03920344567797,86.54820162786356,High School,No,No,8.143315842397868,0
37.87860503042032,92.24014204753107,78.50148993876564,Bachelor,Yes,No,4.683771888148914,1
3.760793738748699,87.55568879254808,68.91095699392716,PhD,No,Yes,7.941359407928108,1
14.116973328512996,77.63973610544068,78.96695092818004,PhD,Yes,No,5.6799252967245835,1
36.24078012245852,85.01594583633053,58.84124172661595,High School,Yes,Yes,4.172808223416001,1
44.969928208985564,49.12291404546951,39.687831017768715,Master,No,Yes,6.4889840313337235,1
26.560517221551976,67.49941567525453,76.60356681857571,PhD,Yes,Yes,6.601258616822806,1
27.54144729273515,61.07316324092685,66.72706146799356,Master,Yes,Yes,6.803044800114679,1
7.1442565443092505,45.62659157542099,74.75623603799428,High School,Yes,Yes,8.228944992344298,1
23.475793607525823,69.16782911289545,53.6599146719943,PhD,Yes,No,5.8530628548547545,0
27.565628789841114,95.24437902055811,93.48066041378851,Master,No,Yes,5.891683078623536,1
13.638584174467024,42.40354714304167,71.11589080029039,High School,No,Yes,4.363313537447564,0
14.923675085570286,57.48765480962763,35.97817390036117,Master,No,Yes,8.120927295953775,0
20.109639829021887,52.45245617234221,61.48627934931001,PhD,No,No,7.4069565483975035,0
2.9634174933308657,54.28879921994178,82.9449238320544,Bachelor,No,Yes,6.096550676162728,0
17.459799947992558,94.50607311276252,85.58941932125907,Master,No,No,8.231133873504128,1
12.149504335834143,68.08414325405741,64.6217936934631,Bachelor,No,Yes,7.224146495361263,0
17.719872904539905,67.97796477638913,92.63232995819108,PhD,Yes,Yes,6.8154696752232375,1
7.748582327324058,85.63453854731694,48.73679060360083,Bachelor,No,No,7.067947261966759,1
44.74530947551496,49.26953224029555,58.741908806678666,High School,No,No,7.818088751602339,1
30.492437770594336,69.23592124600304,92.9017837398279,Bachelor,No,No,7.960015627447596,1
34.5969113189355,65.79911284726359,92.73797015301052,Master,Yes,Yes,5.733746914844303,1
39.880219453152236,75.81464143279936,77.99989381772767,Master,No,No,4.844460180346919,1
25.92522554859475,99.97346219502631,90.12863829855542,Bachelor,No,No,4.939805087143112,1
6.172173828196337,86.16693364492284,36.214128686936284,High School,No,No,7.83634531541801,0
27.78111400729029,63.87194218104563,90.54964833454434,PhD,Yes,No,9.237239714602756,1
30.1683736650022,89.65318313644282,52.44339345851587,Bachelor,No,No,6.456977670073311,1
37.781094760847836,50.24250179874881,42.483205869975144,Master,Yes,Yes,5.017120961976774,0
22.71965821902461,41.827821178537604,46.75588854394324,Master,Yes,No,8.539614989763127,0
8.12385453418706,52.26690234785639,59.2577955609721,Bachelor,Yes,Yes,8.99493684651669,0
15.621243478338775,60.42469336685558,47.583440322312704,Bachelor,Yes,No,9.2834946587258,0
19.427950227134485,70.6348454475736,52.439731021154934,Bachelor,No,No,7.6409885734823995,1
33.00402758391686,76.90774843247199,39.448494025014945,PhD,Yes,Yes,9.164371356328509,0
29.39735862410777,94.63634303286531,50.73237358912989,Master,Yes,Yes,4.092489750690446,1
19.09264284309662,70.59124057302746,70.05986701794008,Master,No,Yes,4.643414810617141,1
49.35273194206302,70.07653867754377,60.92975956637447,Master,Yes,Yes,4.5554564023125925,1
31.077191329130585,43.01458058937893,54.27031328651378,PhD,Yes,No,8.275628105528398,1
13.386886003327735,42.09469315937343,82.25164901999798,High School,Yes,Yes,4.417490701261475,0
6.88555868577938,73.06959771498232,92.54569799753224,Master,Yes,No,6.9781862347978425,1
9.337238680847937,66.29071679490067,82.97524560316779,Master,Yes,No,6.836241391817735,1
13.80597096245639,90.35082369881792,53.240049148237546,High School,Yes,No,5.864221141349446,0
9.712705916458672,49.64077508271071,82.11095174862876,PhD,No,Yes,9.2224310196526,0
10.955217154462677,41.498299727022975,40.63861277318358,High School,No,Yes,5.022599211279976,0
15.68456809730466,66.94232607580756,39.122259166390364,High School,No,Yes,6.114776706395439,0
10.321932574148232,54.24871340513545,54.19389259253113,High School,No,No,8.645029000137574,0
45.04474038206841,42.97686240033025,86.53916583308398,High School,Yes,Yes,4.182533886359705,1
5.851219791758826,83.47589721085774,47.24437730696113,PhD,Yes,Yes,8.037702401478212,1
27.176546699372224,46.69557999743485,34.42773862290757,PhD,Yes,No,8.898386358169423,0
21.69904769550375,76.49917000046631,39.21966746444485,High School,No,Yes,9.593607033029002,1
49.1541736116131,56.86298501001335,90.1121477970706,Bachelor,No,No,9.25777984294891,1
7.377867304066513,50.40976302130132,74.36482993231013,Bachelor,Yes,Yes,5.916304701002111,0
21.097068754195597,62.78509137515905,47.72408143589837,Bachelor,Yes,Yes,7.518184847937715,0
48.53458079721771,88.08674657337721,68.8707077729727,Bachelor,No,Yes,4.463760958902795,1
43.544342042911055,63.52561461427436,66.93057356977454,Master,No,Yes,5.547220021288052,1
41.21945940556544,85.04617895266334,75.88051849084628,PhD,No,Yes,4.565334272485044,1
14.379335698157112,47.52917780794904,46.32312880951314,PhD,No,No,5.891123740923783,0
10.20260419472316,86.36628517990475,90.50820910360784,High School,Yes,Yes,9.251123280752374,1
34.09487455637269,54.215999494398915,51.6557993456009,Master,No,Yes,6.083001038045756,0
46.610047478124116,80.64358779333236,78.58921577833658,High School,No,Yes,7.371388618008559,1
28.724618864668628,73.94689329045978,31.12872524605504,High School,Yes,Yes,6.600285088689645,0
29.437409094555193,95.74868303270124,56.085999092590306,PhD,Yes,Yes,6.753499145792412,1
15.43899649569364,63.23935107851884,54.61968725711658,Master,Yes,Yes,9.817432311019349,1
38.935660793212975,43.969911330066424,68.04391000081102,Bachelor,No,Yes,5.776926809583148,0
10.978099930761122,41.14932913307518,35.09153832440376,PhD,No,No,7.763946817139028,0
17.536603347403698,89.6115136583652,85.30919616082758,Master,No,No,6.520376017476682,1
22.420949053588004,71.48413825968593,45.2446561237298,Master,No,Yes,4.3668770862861175,0
26.36529817685384,86.51464311009696,77.39264704174072,PhD,Yes,No,6.935984989745416,1
13.635667155923851,54.065536000690884,86.22484862708652,PhD,Yes,Yes,8.880059974270651,1
7.51216758748177,60.70502473079402,69.33138693690591,High School,No,No,4.59251781209013,0
31.309762037198364,41.80623233267914,81.86182447053898,High School,No,Yes,4.417551084377854,1
15.854266555532277,97.68953947444673,76.33022185505038,High School,No,Yes,4.9217891223596,1
29.89943462828539,80.0720744020488,54.887085800640534,Bachelor,Yes,No,8.586400668335838,1
9.409410333161711,95.99230526555837,86.62009773234956,PhD,No,Yes,8.343972304868428,1
25.09472488903124,55.92978444574434,50.62909589198696,Master,Yes,No,7.3901066134366635,1
27.56429276247612,76.68781667353966,69.9849042426062,PhD,No,Yes,6.8093584245557945,1
4.487529767476492,80.70999809755827,82.17784173990776,Master,Yes,Yes,9.329954888215733,1
18.157005353308186,59.05298201545531,56.52691368687553,Bachelor,Yes,Yes,8.600186943000896,0
8.451904493070764,90.8865541009378,51.19373253321975,PhD,No,Yes,8.87165350781083,1
5.041998582692852,96.82968777401487,62.15422071209759,Master,Yes,No,8.879573808103926,1
49.51809115471737,93.09130706176026,87.25744460444075,Master,Yes,Yes,7.856302928473348,1
17.472984558786703,84.34401855636236,95.09452342019654,High School,No,No,6.748087745895675,1
40.873973401022475,56.64788078349724,68.15583890019231,Bachelor,Yes,No,9.188066515513903,1
14.222751428660665,56.8969625263379,76.30263437265563,PhD,No,Yes,9.556044505619504,0
34.71213066674861,97.80161922676228,93.22915355672399,High School,Yes,Yes,4.142836259550058,1
38.490937274704955,40.61706975614152,36.898279598905965,Bachelor,Yes,No,4.309329239597508,1
30.590659549176525,82.96299839452867,46.24550045063155,High School,Yes,No,9.752459781450623,1
24.635657050407602,82.37476975331573,79.62300043761077,PhD,Yes,Yes,5.662963683065168,1
21.76836387906889,77.36137245698785,87.66211233386097,Master,No,No,9.240216637896513,1
18.745676794063776,99.40653076521195,89.99203198314046,PhD,No,No,6.332770713768416,1
46.61739892389564,58.712766145823515,59.05750237984528,Bachelor,No,No,4.714600345656134,0
41.869731573810995,60.398311827594895,36.253793160430675,PhD,Yes,Yes,4.482659201256006,1
48.3212917119926,44.73636417679333,60.64470341097339,Bachelor,Yes,No,4.939047394482738,1
7.966266727306147,66.56788819262425,46.15142131449376,High School,No,No,5.4993591692041885,0
37.08163880977492,55.662911574090884,50.38375184976369,Bachelor,No,No,6.931110123584958,1
47.04034192740981,60.60320213065865,84.0587289786254,Master,No,No,8.208987403394701,1
10.699187175951687,90.07430741533766,35.28689602181208,Master,No,Yes,9.918391458911799,0
5.19182083360532,96.12907081164974,87.93068522364915,Master,Yes,Yes,6.649040459735026,1
37.573791165922835,51.143984320311134,59.93683600769184,High School,No,No,7.109109654058659,0
29.57470943263577,62.35053589320795,71.72447517704165,Bachelor,Yes,No,7.130894208299534,1
42.40778128439706,95.71783372692364,36.27565618649753,High School,No,No,7.236606132927617,1
8.709074078061896,43.70850764135336,53.615135485009574,PhD,Yes,Yes,7.106443942626774,0
40.17283096927473,45.54163168668271,36.27906433103921,PhD,No,Yes,4.052648530371507,0
11.678111362291737,49.76745935237376,97.30806060167767,PhD,No,No,4.010348932659044,1
9.855485257553816,75.71277004761248,86.50831545283754,PhD,Yes,No,4.585997908756737,1
9.884758300687661,49.02833626035985,62.174292804952216,Master,Yes,Yes,4.6093396205750725,0
41.09958657110634,98.08458288704401,45.65217838265698,Bachelor,No,No,8.229381453728777,1
33.92946659341761,66.80287163551122,95.34185736748965,Master,Yes,No,5.229496195095999,1
27.107140388917728,70.09107762100999,54.12176170088802,Bachelor,No,Yes,9.368284628533678,1
19.22386323792812,54.79951694832439,41.26891021811623,Bachelor,Yes,Yes,9.571637977462117,0
44.1056259590292,68.257615146084,69.42150719177684,High School,No,Yes,9.855360027375392,1
20.8373651562865,79.71481795822069,96.06418842413713,PhD,No,Yes,9.63448782932212,1
41.1967730946357,85.07062821724256,30.26812033502258,Bachelor,No,Yes,5.631329931511148,1
23.078475611370486,85.23208496259478,46.66873902777991,PhD,No,No,7.058661068221075,0
20.093332612395564,74.6734667616453,95.69133482872853,PhD,No,Yes,5.0527298211816465,0
24.20862971214111,94.26158649963143,41.97601768000134,PhD,No,Yes,8.8372579310346,0
16.46613795987882,89.04447083836656,37.92704161478739,Master,No,Yes,9.330590230864576,0
37.88525024846005,85.42288688191752,69.91310510598632,PhD,No,Yes,9.107733035785088,1
26.130578724438998,43.33633130082764,90.3290676306381,Bachelor,Yes,Yes,6.60020169218101,1
13.14620936704723,40.41267773317896,63.39768723857483,Master,Yes,Yes,8.552043308120686,0
45.179579517179285,52.74683663172838,99.61949796791673,PhD,Yes,No,4.585475017457616,1
20.426778625914146,79.81141563480713,77.5420189676595,High School,No,Yes,4.241468623715504,1
28.090537333471453,64.67184933295275,35.18524350473134,PhD,No,No,8.519418485852565,0
45.510661326298255,64.14437555795871,99.49824921773828,PhD,No,No,6.552131645972102,1
31.96342380387162,93.07521329377683,58.55259657461333,Master,Yes,Yes,9.973295588437415,1
7.611105954001475,93.73377088791032,50.118177369183776,Bachelor,Yes,Yes,4.583525295133194,1
47.11194193344681,94.55051584321515,69.051542850452,PhD,Yes,No,9.133766089211402,1
32.12998654742806,58.832684590901636,51.3015314274605,Master,Yes,No,6.87989839317395,0
18.075469503540134,81.46334876435571,36.052025498410664,Master,Yes,No,8.962901173023262,0
8.685059487842588,56.29799087646218,30.099984015542372,Bachelor,No,Yes,8.90276369302087,0
40.11320908497421,51.43658998446699,61.470834704418365,Master,Yes,No,9.495952008172464,1
31.76349228456865,51.07794744084215,88.58043955586146,Bachelor,No,Yes,5.787100067716617,1
27.60613241486343,60.52645725181564,70.06206299410536,High School,No,Yes,9.698796120772018,0
44.90684398644596,65.7974571867893,99.94451092604086,PhD,No,No,4.910001762145722,1
39.85266613877748,89.8569502633041,50.079265195304,Master,Yes,Yes,4.491812665560943,1
9.280394227172057,47.19346560836273,49.63185453320388,High School,Yes,Yes,6.589693104234095,0
16.962659254186313,84.09555084369364,41.182462216376095,Master,No,No,8.969937811851056,0
13.927478711094356,71.88729485135832,41.484451178573465,Master,Yes,No,6.840526783800674,0
37.709422043488495,57.27672056055955,49.96306172070335,High School,Yes,Yes,8.975720065183085,1
3.6095568673174103,69.56917507196948,85.4988031691469,Master,No,No,8.37812083476583,1
29.354704873823195,57.99652418662136,93.40297534455135,Master,No,Yes,5.256570316833601,1
38.598016915553146,75.76491731429836,98.2561018795377,High School,No,No,9.693289749396783,1
44.084750564563976,66.03063537131464,46.260275786751684,Master,No,No,4.364687011776421,1
18.41992393836356,49.86433174473272,91.69082819298642,Bachelor,No,No,9.38967824526277,1
41.42035062425661,46.9949844733418,52.97785624941359,Master,Yes,No,5.8266606939422445,1
7.310323373849947,72.80174092432782,37.898838116181906,PhD,No,Yes,7.000888498986396,1
42.629710003256875,94.1447819971662,90.9017447864116,Master,Yes,No,6.5341112362044065,1
8.119455791935156,60.637461193461135,74.5273944250533,PhD,Yes,Yes,5.031007341501497,1
21.06978994689763,83.9800064333574,41.53116272567432,PhD,No,Yes,6.148881198410159,0
40.27017755741858,79.51968129638601,60.08818802591018,Master,No,No,5.157606617756771,1
9.196036512741141,95.89329485856885,50.108038641394735,High School,Yes,No,5.223318852763143,1
13.004066971166791,89.25886103794845,81.5756198097138,Bachelor,No,No,5.122341016158282,0
36.668123282867185,73.99631553432778,61.739136143698765,Bachelor,Yes,No,6.9341042820795655,1
36.561753754211566,79.42182989404644,99.24959615744694,Master,No,No,8.787588205067893,1
32.77508637849427,93.90318799504209,33.832148758171655,High School,No,Yes,7.413820202567446,0
35.3095253344208,63.97112707521609,54.85106862953727,High School,Yes,No,9.35923953130505,1
28.050773280684616,59.60768235146664,63.733011697698416,Bachelor,Yes,Yes,7.819266931460345,1
14.086354827533732,40.64866501811178,65.2193488323824,High School,No,Yes,8.136040693795627,0
18.593407688188133,89.59306445148786,52.11550756699457,Master,No,Yes,8.00564337836202,0
10.716690406468432,88.0588420242019,81.04681743682977,Master,No,Yes,6.696755159102447,1
45.60562694401416,46.26727108600908,91.23229514422823,High School,Yes,No,8.136032933200497,1
30.002806148773782,74.61144286796201,95.7103511384504,Master,No,No,4.418246478813767,1
21.240868004654715,67.83890189001325,86.35653637596684,PhD,No,Yes,9.15910883149398,1
24.17627857491837,47.12254573054669,89.54061381146195,Bachelor,No,Yes,8.666872860663505,1
47.46960030136714,98.83409362364341,68.53817104339969,Master,No,No,5.471379749390072,1
9.36086734957185,52.88175324780133,87.81217584987702,High School,Yes,Yes,8.608194725524495,0
30.13903193680627,44.034050805433665,51.24527364035666,Bachelor,Yes,No,4.075855608400111,1
26.282656586454365,75.69084277011457,57.89351334764501,Master,Yes,Yes,5.303479434885283,1
31.349803300863094,84.33200062798196,52.183910967298104,Bachelor,No,No,4.390823432025376,1
2.8692888234003444,41.946606762831216,62.71711348135478,High School,No,Yes,8.681361499707368,0
43.861947629319275,79.52305832362133,49.99057313670455,PhD,No,Yes,8.535244907070323,1
46.74167755921339,71.93751255708727,97.31280095781128,PhD,Yes,Yes,8.881816142810983,1
29.126392812282027,46.195900532502904,51.89912396039677,Master,Yes,No,4.026890159953173,1
35.43923954609083,50.35143261678172,36.86311766776579,PhD,Yes,No,7.007396360070448,1
46.27997029651019,74.07845783896482,66.87720162352895,Master,Yes,No,8.22901718510402,1
35.947454447043135,57.7814568107973,33.99693549116235,Bachelor,No,Yes,4.932406772434093,1
9.321874059884545,96.29894371907896,37.73802164160064,Master,Yes,Yes,7.898744365075748,1
29.661841288007032,89.12441376904304,45.35725724373724,Master,Yes,Yes,4.504660595858114,1
31.122322226377083,99.01403239081978,62.504517491749915,Master,No,Yes,5.0879551366258795,1
22.35827222251453,55.580250337024836,60.32756526163195,PhD,Yes,Yes,6.854780889967606,1
37.349323309986694,98.18341796787863,85.97843034019539,Master,No,Yes,7.9213909160866125,1
46.84961670891271,65.87403218749347,81.76322577188793,High School,No,No,4.8752147617233765,1
46.427288619525264,60.85112771882528,59.842280579349094,Master,No,No,5.111339984985627,1
23.64028982739834,43.0209716181612,53.35929453029409,Bachelor,No,No,5.226678202393978,0
7.435426200356252,43.165915471576156,52.1528148843049,High School,No,Yes,5.432204828193871,0
49.27237755019206,81.52067535679927,84.17965611058062,Bachelor,Yes,No,5.359323091157748,1
42.267108149404834,67.47573966604168,33.64506843548888,Bachelor,Yes,Yes,6.370894650985821,1
7.983808697756809,53.591297562166346,30.89751546574241,Bachelor,No,Yes,7.9227379050203375,0
46.20041036563387,76.83821837951396,85.68810743486537,High School,Yes,No,6.628190698806818,1
43.755025378982154,55.17148709500667,63.40024631923345,High School,No,Yes,8.65584345249933,1
26.904226742051463,74.65790526066536,39.16167969875032,PhD,Yes,Yes,8.315611035691688,1
30.381220915756604,61.552524818961416,46.489615421615085,High School,Yes,Yes,4.759161484294454,1
21.152129785766252,89.41313359670914,95.27527671681678,Master,Yes,Yes,4.293049739924464,1
4.628558663457504,89.24176964600676,90.16520829374286,Bachelor,Yes,Yes,9.267649383997636,1
18.089467599003243,68.64102388734408,79.68495351567807,PhD,Yes,No,4.4789863993772405,0
40.53696553270455,61.04914656010094,63.75576612361286,High School,Yes,No,4.890035084318279,1
2.222337104220937,61.75358779354568,66.42265383339699,Bachelor,Yes,Yes,4.132799653348709,0
18.00796024117492,88.34287154009307,98.2671174698771,High School,No,Yes,7.770018191791923,1
21.112097292365277,59.69076896785672,97.60393107190009,PhD,No,No,7.494223378950092,1
27.7949889410203,52.54356242241076,45.0688332050084,High School,No,No,9.921421998611534,0
46.1530695878125,45.08130051251841,86.77731964137226,High School,Yes,No,9.321594377903033,1
18.62460772956614,68.0015872530645,43.806986631691174,Bachelor,Yes,Yes,6.465059064885458,0
18.653753691018927,68.92792593519052,44.947623451876595,Master,No,No,6.22951504547521,1
37.400059909267924,90.45452262417443,77.32651239152037,High School,No,No,5.781112205679911,1
23.706461162710745,53.274321786763835,58.35007690112839,PhD,Yes,Yes,4.914441520227288,1
12.781031501119134,62.859476420103995,95.20810849745641,High School,No,Yes,4.828501939612054,1
23.71709677436928,88.50434433362145,36.230681442720616,High School,No,No,4.793702248057633,1
8.761136978230393,89.41741664493841,65.80679485666451,Master,No,Yes,4.6846885431206715,0
10.466575352298719,63.076664558726094,94.29650713101849,Bachelor,No,No,5.443072254433222,1
25.921653091495028,67.54744139720086,93.28795623356535,PhD,Yes,No,5.840011781878698,1
22.108421576218298,58.197153450956975,40.957044939101884,Bachelor,No,Yes,9.769473826233495,1
45.912603251268806,95.95329270515873,55.664639006751955,Bachelor,No,Yes,7.470839506011314,1
19.39490715759839,47.118625944494816,73.33849800326874,Bachelor,No,No,9.925574647079685,1
29.868240813346084,96.0249653800882,41.15764193399815,High School,No,Yes,6.2348016869540395,1
32.34868582013746,81.0319871101206,97.7615520432017,Master,Yes,Yes,6.745759795536646,1
2.6285339162400145,71.89432916120387,94.03245301093622,High School,No,Yes,5.947471954991675,0
33.84979385680211,41.95954364706975,41.68651253241284,PhD,No,Yes,5.097325905379316,0
10.545726409748069,68.5357715093205,38.48088228826898,Master,No,Yes,4.858988246665475,0
48.13137523853385,64.46488630016394,35.97859379657857,Bachelor,No,Yes,9.670475186846991,0
9.135810932149422,49.67312871850736,93.66105648256418,Master,No,Yes,9.920864090792534,0
21.90195793889714,79.38457621003941,43.55366668568226,PhD,Yes,No,4.269456979052389,1
6.096784067774905,98.26905444209714,59.13994499810483,High School,No,Yes,4.902075248390599,0
49.849964088605475,73.73132866387151,61.41959559564021,High School,No,No,6.541144553806136,1
26.105360495899646,82.88519658663675,71.93077309494973,Bachelor,Yes,Yes,5.118000858066444,1
30.5784808313621,44.107027153961006,35.02147406231975,High School,No,No,6.1832823617613,0
5.219670914644519,65.06001974901969,45.873103218036114,High School,Yes,Yes,4.7745780991578,0
37.99810257916053,46.981509109869755,95.20432708432482,PhD,No,No,6.739070540330742,1
12.075468468588117,76.76775013219063,93.58870750879987,Master,Yes,Yes,5.630167697015556,1
45.10660589315426,96.30892949284927,84.69034531839846,High School,Yes,No,6.111430334551965,1
11.846702743136344,79.70666394829831,31.35808719327508,PhD,No,Yes,4.565875908776485,0
11.153010591855995,44.608182898865294,52.89047379472714,PhD,Yes,Yes,6.56876830426085,1
3.7543840567085542,61.27997229910497,73.95711147400354,Bachelor,No,No,9.89954566576942,1
24.659213365279964,73.03980276645109,49.26331482414329,PhD,Yes,No,5.972998281287142,1
29.11237439660559,64.19246536799514,93.67106865376442,Bachelor,Yes,Yes,9.25857564905461,1
5.154014692560914,90.01864062851034,74.37226232827093,High School,No,No,9.059194849742111,1
39.22532560136051,88.88026028259935,35.033470212151194,Bachelor,Yes,No,9.712350509783263,1
23.757864067905324,76.7098612061933,93.63039121849921,PhD,No,Yes,8.740657073602566,1
27.17073292772384,62.40747670796232,97.04366607233558,Master,Yes,No,7.95758096235289,1
23.156611853034953,55.32018242579465,35.439869287420784,Master,Yes,Yes,9.139506665364745,0
21.236626922015645,46.35245909278776,67.26521644029205,High School,No,No,4.453868083944098,0
28.86273590279446,61.29386100919324,51.235499754991935,High School,No,Yes,6.776983943192847,0
9.4515318046742,64.79035103246318,57.498735353698166,Master,Yes,No,9.935537431690353,0
10.732550263773014,80.54937550624442,42.575585256873936,Bachelor,No,Yes,8.617600907768393,0
43.36570980864883,79.48958945785441,70.46504714086888,High School,No,Yes,9.772452268223338,1
47.413542182414375,44.20648837847541,97.05855472742235,PhD,Yes,No,8.677806136800875,1
19.91884718142814,63.715558925869466,65.21508201901264,High School,Yes,No,9.249291804652865,0
14.995744310890581,50.90673203304171,35.80402069761368,Bachelor,No,Yes,8.239177793819145,0
32.91197807547276,49.40876231900834,73.40009334341859,High School,Yes,Yes,8.56301202650344,1
21.619240212708625,89.63812898423475,53.81560961158799,PhD,No,No,7.139068059037005,1
3.2185450716965534,42.514913002975455,89.91476327139085,PhD,No,No,9.545426204884798,1
9.495324673577137,65.15097255412728,60.42747038215292,PhD,No,No,8.950233463740169,0
36.36666698467508,50.09221934599109,43.498772625957194,Bachelor,No,No,9.063309793993794,1
33.628349211687265,92.75981294070844,43.377393588380144,Bachelor,No,No,8.038054605778314,0
3.3006076401672075,73.42243079650211,83.81349265048122,PhD,No,No,5.827479682523494,1
12.654663772781573,53.88283818261088,48.591131881515196,PhD,Yes,Yes,4.213778772340836,0
13.091590236227427,70.14563722998258,83.70633759114561,Bachelor,No,No,9.613930776457266,1
34.25085169273896,83.88918158218695,44.41211175366196,Bachelor,Yes,No,7.516722092832982,1
2.9461058122094794,97.48708053516603,52.51804580909166,Bachelor,No,No,5.788857826888842,0
6.9972119352595445,53.226760254725136,62.584088070778954,Master,Yes,No,4.894810647085227,1
40.39597209791309,93.1709063277607,96.02370947854155,Bachelor,Yes,Yes,8.977138993004528,1
10.570143778608013,96.05824685004941,95.22119973276773,PhD,Yes,Yes,9.019121166685473,1
33.33181317688999,94.98523267192397,44.48103127956014,Master,No,Yes,8.887047808783189,1
13.432773490242873,78.12486141171459,55.075332887015094,Bachelor,Yes,Yes,7.870496151800717,0
6.773186852448568,77.78923926608246,40.457957191764066,PhD,Yes,No,6.196092325551255,0
13.672265167973796,64.19263799102936,65.6989555519448,High School,No,Yes,5.824421708681542,0
36.66881272907164,85.14387293822728,62.24077854862666,Master,Yes,No,4.051328620709021,1
43.073430469101716,71.87764110105591,93.05321137155127,PhD,Yes,No,9.001645352129442,1
41.85055349921559,80.64628427369766,95.10037644537508,High School,No,Yes,4.524596184961855,1
21.06480942168583,65.70747423092773,56.84971737051045,PhD,Yes,Yes,7.784529988244605,0
34.06808655539102,83.88978784258833,64.42165601132926,Bachelor,Yes,No,7.02444968104053,1
11.839246179959407,89.46829105627295,92.73653744022931,Bachelor,No,Yes,7.160136153558107,1
16.071091052528637,48.78617539616897,86.4695465421543,High School,Yes,Yes,9.56027707184664,1
45.02411928901375,89.97578293445369,30.255941794125448,Bachelor,Yes,No,4.189690067627453,1
2.6240923285153297,72.41779190741843,52.40416949285078,PhD,Yes,No,8.640353347772635,0
6.104409481014468,90.67995454541347,59.52419693552881,High School,Yes,No,4.312314390203843,1
11.978540247009311,65.87810238046087,46.080139857826225,PhD,No,No,4.228921635612263,0
3.2735457859433463,62.7424291229821,43.97001311271571,PhD,No,No,6.578906188848292,1
10.708900884310271,94.90364395103335,32.64491546169758,PhD,No,Yes,4.3784510460578,1
29.985994926545224,55.07015605290408,75.03588075488324,Bachelor,No,No,8.734863707757473,0
22.228378428439903,90.65273951716858,48.3757203338216,Bachelor,Yes,No,7.177378561890023,1
44.84824213169479,69.04123435056425,33.664302490191915,PhD,No,No,4.174232695958647,1
41.23729096344516,70.84572655307558,46.16855173696446,Master,No,Yes,4.243004118891517,0
18.407232881498047,58.50809688936904,86.13397669852885,PhD,Yes,No,7.676011178436877,1
14.45232480470204,74.38253203714095,89.60424271525827,PhD,Yes,No,8.83667090595043,1
20.22523559202881,59.512671776572674,63.81463716353119,High School,Yes,Yes,6.626797187648641,1
30.334157240710773,42.35616485449914,59.12494692860803,PhD,No,No,7.327484029213746,0
14.86705475949806,56.31991632066136,98.44975854512472,Bachelor,Yes,No,8.79897672429941,1
31.959147576758433,40.38274260439544,44.039526171164894,High School,Yes,No,7.663037044250915,0
21.65175930517954,98.7012872234114,45.0751497998226,Master,Yes,Yes,5.348561425952917,0
28.49826468089505,97.94483258918484,50.430702392547985,High School,No,Yes,7.678312155216871,1
22.9340733984952,63.7093178483383,42.09301227967611,Master,No,No,7.7696767543912815,0
16.13435645801205,83.70225126037876,56.55559187429306,High School,No,No,8.404641885286761,0
47.52575873418352,60.7483659046255,93.75839588928277,High School,No,No,7.725245125340807,1
38.65307811966852,80.26558942515857,73.0743488440002,Master,No,Yes,9.815452782748228,1
8.725432436789722,88.32580258275874,58.836258402858455,Bachelor,No,Yes,5.183729852302411,0
43.68646284309982,96.80537468153445,95.40875561998503,Bachelor,No,Yes,9.706544077402459,1
25.396697515976655,64.01273655098032,33.392496273307565,Bachelor,Yes,Yes,7.230036942100098,0
44.938506890916386,86.99787897736286,44.71933245313029,High School,Yes,Yes,8.031736842969472,1
40.39305228547113,55.95570703792713,69.61220235712312,PhD,Yes,Yes,4.596769584713139,1
22.410248214523207,99.4199382276189,73.08868362352254,High School,No,No,6.283455648268642,1
3.078526799365635,41.54617592586107,32.76902545938292,PhD,No,Yes,8.616274878779036,0
14.896513250477412,76.21172839006726,58.21271305349925,PhD,Yes,No,8.241466090593942,1
27.99844230372161,79.57035889907962,75.44077753816109,Bachelor,Yes,Yes,4.2408363289924615,1
32.40695455165507,81.28273342444773,78.8649382482381,PhD,No,No,7.279565580983467,1
14.37860890079371,47.22325472734534,74.66979317613885,High School,No,Yes,4.529669157810456,0
8.689091555495558,96.31178700838782,52.43942570526472,High School,No,No,9.975138575068975,0
42.076651366366356,50.870996743004966,36.54640865185367,Bachelor,No,No,9.383779531199767,0
